"PRODUCT_NAME","DEPARTMENT","CATEGORY","SUBCATEGORY","SKU","BRAND","PRICE_CURRENT","PRICE_RETAIL","REVIEW_RATING","REVIEW_COUNT","COLOR","RunDate"
"Alisio Lace-Up Shoe","Women","Shoes","Flats","5048571","Naot",194.95,194.95,4.0,2,"250","2022-03-13 08:11:45"
"'Sizzle Signature' Flat","Women","Shoes","Flats","5086962","Trotters",99.95,99.95,4.2,129,"930","2022-03-13 08:11:45"
"Pontus Bow Ballet Wedge","Women","Shoes","Flats","5120433","VANELi",154.95,154.95,0.0,0,"400","2022-03-13 08:11:45"
"Pam Flat","Women","Shoes","Flats","5139632","David Tate",149.95,149.95,5.0,1,"200","2022-03-13 08:11:45"
"TW189 Lace-Up Flat","Women","Shoes","Flats","5176406","bernie mev.",74.95,74.95,5.0,1,"001","2022-03-13 08:11:45"
"Reba Leather Espadrille Wedge","Women","Shoes","Flats","5187594","Bettye Muller Concepts",69.95,69.95,2.0,8,"001","2022-03-13 08:11:45"
"'Ash' Slip-On","Women","Shoes","Flats","5202190","Trotters",94.95,94.95,4.0,19,"NAV","2022-03-13 08:11:45"
"Sierra Flat","Women","Shoes","Flats","5296365","SoftWalk®",109.95,109.95,3.8,12,"001","2022-03-13 08:11:45"
"Annytah Moccasin","Women","Shoes","Flats","5326954","Geox",145.00,145.00,4.0,1,"007","2022-03-13 08:11:45"
"Brandi Half d'Orsay Flat","Women","Shoes","Flats","5331582","Bueno",109.95,109.95,3.4,5,"076","2022-03-13 08:11:45"
"Sutton Moccasin","Women","Shoes","Flats","5496391","MICHAEL Michael Kors",86.25,115.00,4.5,32,"001","2022-03-13 08:11:45"
"Laina Slingback Pointy Toe Flat","Women","Shoes","Flats","5516726","Clarks®",100.00,100.00,3.3,3,"001","2022-03-13 08:11:45"
"Deva Horsebit & Chain Convertible Pointed Toe Ballet Flat","Women","Shoes","Flats","5525395","Gucci",890.00,890.00,4.0,5,"100","2022-03-13 08:11:45"
"Viven Pointed Toe Flat","Women","Shoes","Flats","5594159","Bella Vita",84.95,84.95,4.0,3,"017","2022-03-13 08:11:45"
"Cecilia New York Rita Loafer","Women","Shoes","Flats","5733892","Cecelia New York",199.95,199.95,0.0,0,"020","2022-03-13 08:11:45"
"Samantha 2 Flat","Women","Shoes","Flats","5736598","Naturalizer",99.00,99.00,4.1,39,"408","2022-03-13 08:11:45"
"Mr. Colin Double Monk Strap Shoe","Women","Shoes","Flats","5742543","The Office of Angela Scott",525.00,525.00,4.1,14,"412","2022-03-13 08:11:45"
"Sea Mary Jane Flat","Women","Shoes","Flats","5744039","Naot",199.95,199.95,0.0,0,"001","2022-03-13 08:11:45"
"Casi Myra Ballet Flat","Women","Shoes","Flats","5747310","Camper",145.00,145.00,4.1,11,"001","2022-03-13 08:11:45"
"Creek Mary Jane Flat","Women","Shoes","Flats","5751522","Jambu",98.95,98.95,1.0,1,"051","2022-03-13 08:11:45"
"Valentino Roman Stud Ankle Strap Flat","Women","Shoes","Flats","5809500","Valentino Garavani",1100.00,1100.00,2.9,7,"001","2022-03-13 08:11:45"
"Avril Perforated Flat","Women","Shoes","Flats","5826768","ara",164.95,164.95,0.0,0,"002","2022-03-13 08:11:45"
"59C Penny Loafer","Women","Shoes","Flats","5870370","Tod's",625.00,625.00,3.0,1,"001","2022-03-13 08:11:45"
"Chloe Tassel Loafer","Women","Shoes","Flats","5885187","BeautiFeel",345.00,345.00,0.0,0,"001","2022-03-13 08:11:45"
"Cami Slip-On","Women","Shoes","Flats","5886411","Propét",94.95,94.95,3.0,2,"001","2022-03-13 08:11:45"
"June Mary Jane Flat","Women","Shoes","Flats","5886436","Propét",94.95,94.95,1.0,1,"410","2022-03-13 08:11:45"
"Arina Flat","Women","Shoes","Flats","5887086","Me Too",89.95,89.95,0.0,0,"699","2022-03-13 08:11:45"
"Charlene Ballerina Flat","Women","Shoes","Flats","5916141","Geox",85.00,85.00,0.0,0,"040","2022-03-13 08:11:45"
"Ade Imitation Pearl Strap Mary Jane Flat","Women","Shoes","Flats","5926391","Jimmy Choo",725.00,725.00,0.0,0,"001","2022-03-13 08:11:45"
"Deanna Loafer","Women","Shoes","Flats","5933530","Trotters",99.95,99.95,0.0,0,"040","2022-03-13 08:11:45"
"Alpargata Slip-On","Women","Shoes","Flats","5961376","TOMS",59.95,59.95,4.4,41,"008","2022-03-13 08:11:45"
"Madison Perforated Loafer","Women","Shoes","Flats","5987574","LifeStride",69.99,69.99,3.7,7,"650","2022-03-13 08:11:45"
"Tina Waterproof Loafer","Women","Shoes","Flats","6093128","Italeau",309.00,309.00,0.0,0,"900","2022-03-13 08:11:45"
"Le Sunset Square Toe Ballet Flat","Women","Shoes","Flats","6110909","FRAME",325.00,325.00,4.6,28,"001","2022-03-13 08:11:45"
"Elise Loafer","Women","Shoes","Flats","6122902","Paul Green",339.00,339.00,0.0,0,"001","2022-03-13 08:11:45"
"Hangisi Crystal Buckle Embroidered Flat","Women","Shoes","Flats","6297521","Manolo Blahnik",1045.00,1045.00,5.0,2,"001","2022-03-13 08:11:45"
"x Ali MacGraw Pavlova Flat","Women","Shoes","Flats","6415374","Butter Shoes",275.00,275.00,0.0,0,"108","2022-03-13 08:11:45"
"Pix Loafer","Women","Shoes","Flats","6419656","Camper",105.00,150.00,5.0,2,"100","2022-03-13 08:11:45"
"Mr. Logan Loafer","Women","Shoes","Flats","6438845","The Office of Angela Scott",550.00,550.00,0.0,0,"250","2022-03-13 08:11:45"
"Pavlova Polka Dot Ballet Flat","Women","Shoes","Flats","6447309","Butter Shoes",275.00,275.00,0.0,0,"200","2022-03-13 08:11:45"
"honey ballet flat","Women","Shoes","Flats","6448455","kate spade new york",128.00,128.00,0.0,0,"001","2022-03-13 08:11:45"
"Needlepoint Geometric Pattern Flat","Women","Shoes","Flats","6448827","ByPaige",268.00,268.00,0.0,0,"100","2022-03-13 08:11:45"
"Wedge Tassel Loafer","Women","Shoes","Flats","6452090","Wonders",189.95,189.95,0.0,0,"212","2022-03-13 08:11:45"
"Metz Loafer","Women","Shoes","Flats","6468086","Linea Paolo",129.95,129.95,3.0,1,"930","2022-03-13 08:11:45"
"Meghan Genuine Calf Hair Flat","Women","Shoes","Flats","6468732","Linea Paolo",129.95,129.95,0.0,0,"250","2022-03-13 08:11:45"
"Finley Loafer","Women","Shoes","Flats","6483236","MICHAEL Michael Kors",75.00,125.00,0.0,0,"040","2022-03-13 08:11:45"
"Veer Flat","Women","Shoes","Flats","6488139","Miz Mooz",99.95,99.95,0.0,0,"001","2022-03-13 08:11:45"
"J.Renée Tarlow Ankle Strap Ballet Flat","Women","Shoes","Flats","6488192","J. Reneé",119.00,119.00,0.0,0,"200","2022-03-13 08:11:45"
"Emmylou Penny Loafer","Women","Shoes","Flats","6529449","Anne Klein",89.00,89.00,0.0,0,"291","2022-03-13 08:11:45"
"Rezza Embellished Loafer","Women","Shoes","Flats","6568021","Donald Pliner",238.00,238.00,0.0,0,"250","2022-03-13 08:11:45"
"devi loafer","Women","Shoes","Flats","6600611","kate spade new york",178.00,178.00,0.0,0,"001","2022-03-13 08:11:45"
"The Adelle Ballet Flat","Women","Shoes","Flats","6605891","Madewell",54.97,110.00,4.0,3,"650","2022-03-13 08:11:45"
"MIL-1978 Loafer","Women","Shoes","Flats","6622015","CAMPERLAB",380.00,380.00,0.0,0,"001","2022-03-13 08:11:45"
"Bambi Slingback Skimmer Flat","Women","Shoes","Flats","6671193","Jewel Badgley Mischka",89.00,89.00,3.6,20,"650","2022-03-13 08:11:45"
"Chocolate Mary Jane","Women","Shoes","Flats","6676129","Prada",1080.00,1080.00,0.0,0,"001","2022-03-13 08:11:45"
"Corrie Platform Oxford","Women","Shoes","Flats","6713653","Silent D",130.00,130.00,0.0,0,"005","2022-03-13 08:11:45"
"Hampton Bow Ballet Flat","Women","Shoes","Flats","6763432","patricia green",248.00,248.00,0.0,0,"650","2022-03-13 08:11:45"
"Elle Cap Toe Ankle Tie Espadrille","Women","Shoes","Flats","6763440","patricia green",198.00,198.00,0.0,0,"290","2022-03-13 08:11:45"
"Grand Street Flat","Women","Shoes","Flats","6769194","Marc Joseph New York",155.00,155.00,0.0,0,"255","2022-03-13 08:11:45"
"Michaela Mary Jane Flat","Women","Shoes","Flats","6776628","Sam Edelman",130.00,130.00,5.0,11,"500","2022-03-13 08:11:45"
"Everly Mary Jane Flat","Women","Shoes","Flats","6777908","David Tate",129.95,129.95,0.0,0,"071","2022-03-13 08:11:45"
"Elo Mary Jane Sneaker","Women","Shoes","Flats","6800247","ECCO",119.95,119.95,0.0,0,"455","2022-03-13 08:11:45"
"Cypress Hill Loafer","Women","Shoes","Flats","6816045","Marc Joseph New York",109.95,175.00,0.0,0,"200","2022-03-13 08:11:45"
"Fawna Mary Jane Flat","Women","Shoes","Flats","4627039","Dansko",134.95,134.95,4.7,35,"600","2022-03-13 08:11:45"
"Right Nina Mid Top Ghillie Flat","Women","Shoes","Flats","4825326","Camper",160.00,160.00,4.5,2,"001","2022-03-13 08:11:45"
"Dream Flat","Women","Shoes","Flats","4827692","bernie mev.",59.95,59.95,4.2,12,"001","2022-03-13 08:11:45"
"Caro Pleated Flat","Women","Shoes","Flats","4953058","Chocolat Blu",124.95,124.95,4.0,3,"250","2022-03-13 08:11:45"
"Anine Ballerina Flat","Women","Shoes","Flats","5104754","ECCO",56.96,94.95,3.5,2,"701","2022-03-13 08:11:45"
"Cap Toe Flat","Women","Shoes","Flats","5370736","VANELi",144.95,144.95,4.0,1,"002","2022-03-13 08:11:45"
"Santorini Flat","Women","Shoes","Flats","5371629","SoftWalk®",99.95,99.95,3.7,11,"710","2022-03-13 08:11:45"
"Josie Water Repellent Flat","Women","Shoes","Flats","5413622","Aravon",55.98,139.95,3.7,10,"003","2022-03-13 08:11:45"
"Kilty Plus Driving Moccasin","Women","Shoes","Flats","5506415","Minnetonka",64.95,64.95,4.2,6,"001","2022-03-13 08:11:45"
"Cleo Studded Slingback Flat","Women","Shoes","Flats","5529169","Cecelia New York",209.95,209.95,4.3,9,"101","2022-03-13 08:11:45"
"Mamadrague Square Toe Ballet Flat","Women","Shoes","Flats","5532548","Christian Louboutin",645.00,645.00,3.8,6,"001","2022-03-13 08:11:45"
"Mirtha Flat","Women","Shoes","Flats","5534159","Spring Step",79.95,79.95,3.2,5,"001","2022-03-13 08:11:45"
"Audrey Platform Loafer","Women","Shoes","Flats","5600359","Cordani",180.32,258.00,4.7,3,"410","2022-03-13 08:11:45"
"Seafarer Slingback Espadrille Water Shoe","Women","Shoes","Flats","5710228","Sea Star Beachwear",98.00,98.00,0.0,0,"100","2022-03-13 08:11:45"
"Un Darcey Bow Flat","Women","Shoes","Flats","5711899","Clarks®",110.00,110.00,4.8,4,"001","2022-03-13 08:11:45"
"Reggie Loafer","Women","Shoes","Flats","5734719","Trotters",114.95,114.95,3.0,2,"400","2022-03-13 08:11:45"
"Pine Flat","Women","Shoes","Flats","5751519","Jambu",98.95,98.95,2.3,3,"200","2022-03-13 08:11:45"
"Viva Bow Pointed Toe Ballet Flat","Women","Shoes","Flats","5857318","Salvatore Ferragamo",730.00,730.00,0.0,0,"020","2022-03-13 08:11:45"
"Maggie Driving Loafer","Women","Shoes","Flats","5873496","Johnston & Murphy",69.50,139.00,4.2,11,"250","2022-03-13 08:11:45"
"Travelbound Mary Jane Flat","Women","Shoes","Flats","5886301","Propét",84.95,84.95,5.0,1,"410","2022-03-13 08:11:45"
"Annytah Ballet Flat","Women","Shoes","Flats","5888040","Geox",150.00,150.00,3.0,1,"281","2022-03-13 08:11:45"
"'Jillian' Loafer","Women","Shoes","Flats","5896515","patricia green",248.00,248.00,4.3,32,"200","2022-03-13 08:11:45"
"Ryen Flat","Women","Shoes","Flats","5931087","Comfortiva",95.95,95.95,0.0,0,"001","2022-03-13 08:11:45"
"Samantha Flat","Women","Shoes","Flats","5933508","Trotters",99.95,99.95,0.0,0,"400","2022-03-13 08:11:45"
"Cloudfeel All Day Knit Ballet Flat","Women","Shoes","Flats","5944843","Cole Haan",78.00,130.00,3.0,1,"650","2022-03-13 08:11:45"
"Huarache Flat","Women","Shoes","Flats","5956864","Brother Vellies",225.00,225.00,5.0,1,"201","2022-03-13 08:11:45"
"Aubri Flat","Women","Shoes","Flats","5964680","Me Too",69.95,69.95,0.0,0,"003","2022-03-13 08:11:45"
"Mira Flat","Women","Shoes","Flats","5964724","Lafayette 148 New York",348.00,348.00,0.0,0,"108","2022-03-13 08:11:45"
"G.H. Bass & Co. Whitney Tweed Loafer","Women","Shoes","Flats","5970972","G.H. Bass Originals",81.00,135.00,3.5,2,"001","2022-03-13 08:11:45"
"Almafi by Rangoni Ercole Flat","Women","Shoes","Flats","5978413","Amalfi by Rangoni",265.00,265.00,0.0,0,"001","2022-03-13 08:11:45"
"Social Camo Knit Flat","Women","Shoes","Flats","6128306","Sanctuary",98.95,98.95,0.0,0,"300","2022-03-13 08:11:45"
"Presnue Faux Shearling Slingback Flat","Women","Shoes","Flats","6290345","Vince Camuto",34.47,68.95,3.5,17,"310","2022-03-13 08:11:45"
"Tispea Wedge Loafer","Women","Shoes","Flats","6401245","Spring Step",109.95,109.95,0.0,0,"001","2022-03-13 08:11:45"
"Mailu Wedge Knit Shoe","Women","Shoes","Flats","6410520","Arcopédico",80.00,80.00,0.0,0,"200","2022-03-13 08:11:45"
"Casi Myra Slingback Flat","Women","Shoes","Flats","6419647","Camper",101.50,145.00,5.0,1,"100","2022-03-13 08:11:45"
"Twins Bit Loafer","Women","Shoes","Flats","6419663","Camper",136.50,195.00,0.0,0,"001","2022-03-13 08:11:45"
"Fairpoint Exotic Penny Loafer","Women","Shoes","Flats","6443649","Sperry",100.00,100.00,4.9,9,"410","2022-03-13 08:11:45"
"Blaine Moc Toe Loafer","Women","Shoes","Flats","6448227","MICHAEL Michael Kors",90.00,150.00,0.0,0,"001","2022-03-13 08:11:45"
"Blaine Moc Toe Loafer","Women","Shoes","Flats","6448230","MICHAEL Michael Kors",96.00,160.00,3.0,1,"219","2022-03-13 08:11:45"
"Needlepoint Tweed Flat","Women","Shoes","Flats","6448818","ByPaige",268.00,268.00,0.0,0,"280","2022-03-13 08:11:45"
"Needlepoint Dove Flat","Women","Shoes","Flats","6448837","ByPaige",268.00,268.00,0.0,0,"001","2022-03-13 08:11:45"
"Jillian Loafer","Women","Shoes","Flats","6458408","Vagabond Shoemakers",160.00,160.00,0.0,0,"001","2022-03-13 08:11:45"
"Savannah Flat","Women","Shoes","Flats","6463180","SoftWalk®",109.95,109.95,0.0,0,"210","2022-03-13 08:11:45"
"Vellore Flat","Women","Shoes","Flats","6463181","SoftWalk®",99.95,99.95,0.0,0,"601","2022-03-13 08:11:45"
"Heath Flat","Women","Shoes","Flats","6478693","Pelle Moda",124.95,124.95,5.0,1,"001","2022-03-13 08:11:45"
"Dragon Smoking Loafer","Women","Shoes","Flats","6481541","Johnny Was",248.00,248.00,0.0,0,"075","2022-03-13 08:11:45"
"Authentic Original Float Cozy Faux Fur Lined Boat Shoe","Women","Shoes","Flats","6493826","Sperry",50.00,50.00,0.0,0,"410","2022-03-13 08:11:45"
"Un Darcey Ballet Flat","Women","Shoes","Flats","6590051","Clarks®",110.00,110.00,0.0,0,"057","2022-03-13 08:11:45"
"Painter Flat","Women","Shoes","Flats","6596029","Kelsi Dagger Brooklyn",125.00,125.00,0.0,0,"200","2022-03-13 08:11:45"
"Skyline Flat","Women","Shoes","Flats","6596040","Kelsi Dagger Brooklyn",140.00,140.00,0.0,0,"001","2022-03-13 08:11:45"
"The Adelle Ballet Flat","Women","Shoes","Flats","6605891","Madewell",54.97,110.00,4.0,3,"650","2022-03-13 08:11:45"
"Balin Platform Loafer","Women","Shoes","Flats","6608588","Franco Sarto",99.00,99.00,0.0,0,"101","2022-03-13 08:11:45"
"Alluce Convertible Loafer","Women","Shoes","Flats","6615003","Marsèll",995.00,995.00,0.0,0,"400","2022-03-13 08:11:45"
"Diva Loafer","Women","Shoes","Flats","6615609","Mephisto",298.95,298.95,3.0,2,"008","2022-03-13 08:11:45"
"Briy Ankle Strap Flat","Women","Shoes","Flats","6643575","Nine West",79.00,79.00,0.0,0,"310","2022-03-13 08:11:45"
"Ankle Strap Platform Pump","Women","Shoes","Flats","6757708","Wonders",170.00,170.00,0.0,0,"425","2022-03-13 08:11:45"
"Ankle Strap Platform Pump","Women","Shoes","Flats","6757717","Wonders",195.00,195.00,0.0,0,"001","2022-03-13 08:11:45"
"Needlepoint Horse & Wreath Flat","Women","Shoes","Flats","6763342","ByPaige",265.00,265.00,0.0,0,"001","2022-03-13 08:11:45"
"Floral Needlepoint Loafer","Women","Shoes","Flats","6763414","ByPaige",265.00,265.00,0.0,0,"260","2022-03-13 08:11:45"
"Hampton Bow Ballet Flat","Women","Shoes","Flats","6763432","patricia green",248.00,248.00,0.0,0,"650","2022-03-13 08:11:45"
"Minnie Travel Ballet Flat","Women","Shoes","Flats","6766806","Tory Burch",166.16,248.00,4.6,1173,"004","2022-03-13 08:11:45"
"Lila Pointed Toe Loafer","Women","Shoes","Flats","6766863","Tory Burch",239.86,358.00,4.8,51,"235","2022-03-13 08:11:45"
"Harlowe Flat","Women","Shoes","Flats","6798189","Trotters",99.95,99.95,0.0,0,"001","2022-03-13 08:11:45"
"Ginger Loafer","Women","Shoes","Flats","6799190","Trotters",109.95,109.95,0.0,0,"001","2022-03-13 08:11:45"
"Sass 2.0 Flat","Women","Shoes","Flats","6799846","Sanctuary",54.47,109.00,4.7,3,"614","2022-03-13 08:11:45"
"Everly Loafer","Women","Shoes","Flats","6818402","Circus by Sam Edelman",54.00,90.00,3.0,1,"001","2022-03-13 08:11:45"
"'Campana Papel VII' Jelly Flat","Women","Shoes","Flats","6821538","Melissa",89.00,89.00,4.4,57,"650","2022-03-13 08:11:45"
"Varina Leather Flat","Women","Shoes","Flats","2950723","Salvatore Ferragamo",650.00,650.00,4.6,69,"002","2022-03-13 08:11:45"
"'Rachel' Loafer","Women","Shoes","Flats","4421888","ara",164.95,164.95,4.2,11,"001","2022-03-13 08:11:45"
"Kilty Moccasin","Women","Shoes","Flats","4435703","Minnetonka",74.95,74.95,4.3,3,"100","2022-03-13 08:11:45"
"Lucy Slingback Flat","Women","Shoes","Flats","4532860","Trotters",89.95,89.95,3.5,4,"600","2022-03-13 08:11:45"
"Avril Perforated Flat","Women","Shoes","Flats","4593801","ara",164.95,164.95,4.5,4,"003","2022-03-13 08:11:45"
"Smokin' Hot Plush Loafer","Women","Shoes","Flats","4984477","The FLEXX",134.95,134.95,3.8,9,"001","2022-03-13 08:11:45"
"Dean Pointy Toe Flat","Women","Shoes","Flats","5074010","Linea Paolo",129.95,129.95,4.5,54,"001","2022-03-13 08:11:45"
"Leatha Open Weave Skimmer Flat","Women","Shoes","Flats","5226603","Trotters",89.95,89.95,3.3,7,"001","2022-03-13 08:11:45"
"Cora Flat","Women","Shoes","Flats","5259085","bernie mev.",59.95,59.95,3.0,1,"037","2022-03-13 08:11:45"
"Click Loafer","Women","Shoes","Flats","5354658","Carvela Comfort",124.95,124.95,3.3,8,"100","2022-03-13 08:11:45"
"Cosmic Mary Jane Flat","Women","Shoes","Flats","5375985","Spring Step",99.95,99.95,0.0,0,"001","2022-03-13 08:11:45"
"Ariel Sequin Flat","Women","Shoes","Flats","5424586","Bella Belle",389.00,389.00,0.0,0,"001","2022-03-13 08:11:45"
"Lizzy Espadrille Flat","Women","Shoes","Flats","5456586","Gentle Souls Signature",148.95,148.95,4.0,3,"900","2022-03-13 08:11:45"
"Camelia Pointed Toe Flat","Women","Shoes","Flats","5497061","Kenneth Cole New York",139.00,139.00,3.5,4,"001","2022-03-13 08:11:45"
"Un Darcy Go Flat","Women","Shoes","Flats","5502346","Clarks®",99.95,99.95,3.6,7,"099","2022-03-13 08:11:45"
"Galativi Mesh Pointed Toe Flat","Women","Shoes","Flats","5531305","Christian Louboutin",645.00,645.00,4.8,5,"002","2022-03-13 08:11:45"
"St. Lucia Flat","Women","Shoes","Flats","5597609","SoftWalk®",109.95,109.95,4.2,5,"462","2022-03-13 08:11:45"
"Marlow Penny Loafer","Women","Shoes","Flats","5684463","ara",194.95,194.95,5.0,4,"001","2022-03-13 08:11:45"
"Paradise Espadrille Flat","Women","Shoes","Flats","5692272","David Tate",89.95,89.95,3.8,4,"001","2022-03-13 08:11:45"
"Mara Waterproof Flat","Women","Shoes","Flats","5701774","Italeau",239.00,239.00,4.5,2,"700","2022-03-13 08:11:45"
"Lexi Wedge Loafer","Women","Shoes","Flats","5709390","Dr. Scholl's",110.00,110.00,3.0,5,"020","2022-03-13 08:11:45"
"Allyne Wedge Loafer","Women","Shoes","Flats","5738441","Cordani",176.37,293.95,3.5,4,"930","2022-03-13 08:11:45"
"'Halle 2.0' Ballet Flat","Women","Shoes","Flats","5758546","Me Too",69.95,69.95,4.2,112,"007","2022-03-13 08:11:45"
"Elizabeth Genuine Calf Hair Loafer","Women","Shoes","Flats","5764039","Bella Vita",41.97,109.95,3.6,7,"209","2022-03-13 08:11:45"
"Loafer","Women","Shoes","Flats","5771729","Jack Rogers",79.00,127.95,0.0,0,"007","2022-03-13 08:11:45"
"Pure2 Loafer","Women","Shoes","Flats","5836238","Clarks®",119.95,119.95,2.4,5,"003","2022-03-13 08:11:45"
"Marjory Mary Jane Flat","Women","Shoes","Flats","5860686","Who What Wear",99.00,99.00,2.7,3,"001","2022-03-13 08:11:45"
"Anchor Place Loafer","Women","Shoes","Flats","5884855","Marc Joseph New York",174.95,174.95,3.0,2,"001","2022-03-13 08:11:45"
"Travelbound Mary Jane Flat","Women","Shoes","Flats","5886289","Propét",84.95,84.95,0.0,0,"051","2022-03-13 08:11:45"
"Onalee Mary Jane Flat","Women","Shoes","Flats","5886300","Propét",74.95,74.95,5.0,1,"432","2022-03-13 08:11:45"
"Calista Mary Jane","Women","Shoes","Flats","5886429","Propét",94.95,94.95,0.0,0,"001","2022-03-13 08:11:45"
"Clover Loafer","Women","Shoes","Flats","5886432","Propét",94.95,94.95,0.0,0,"403","2022-03-13 08:11:45"
"Wistrey Flat","Women","Shoes","Flats","5888048","Geox",160.00,160.00,0.0,0,"281","2022-03-13 08:11:45"
"Un Darcey Cap Toe Flat","Women","Shoes","Flats","5899266","Clarks®",120.00,120.00,5.0,3,"002","2022-03-13 08:11:45"
"Balin Platform Loafer","Women","Shoes","Flats","5900596","Franco Sarto",99.00,99.00,5.0,3,"400","2022-03-13 08:11:45"
"Edition Ballet Flat","Women","Shoes","Flats","5932307","Bandolino",59.00,59.00,3.0,1,"041","2022-03-13 08:11:45"
"Rina Croc Embossed Suede Penny Loafer","Women","Shoes","Flats","5951302","Valentina Rangoni",340.00,340.00,0.0,0,"410","2022-03-13 08:11:45"
"Margot Loafer","Women","Shoes","Flats","6000107","LifeStride",69.99,69.99,3.9,23,"001","2022-03-13 08:11:45"
"Neeta Flat","Women","Shoes","Flats","6148378","Spring Step",129.95,129.95,0.0,0,"098","2022-03-13 08:11:45"
"Flexia Slingback Flat","Women","Shoes","Flats","6241293","Flexus by Spring Step",89.95,89.95,0.0,0,"001","2022-03-13 08:11:45"
"Gilda Slip-On Shoe","Women","Shoes","Flats","6422922","Propét",99.95,99.95,0.0,0,"410","2022-03-13 08:11:45"
"Capri Pointed Toe Flat","Women","Shoes","Flats","6427046","patricia green",248.00,248.00,0.0,0,"001","2022-03-13 08:11:45"
"Balica Flat","Women","Shoes","Flats","6444391","Franco Sarto",110.00,110.00,5.0,1,"702","2022-03-13 08:11:45"
"Needlepoint Fleur de Lis Flat","Women","Shoes","Flats","6448900","ByPaige",268.00,268.00,0.0,0,"001","2022-03-13 08:11:45"
"Harrow Too Loafer","Women","Shoes","Flats","6455835","The FLEXX",159.95,159.95,0.0,0,"069","2022-03-13 08:11:45"
"Allegro Suede Ballet Flat","Women","Shoes","Flats","6457519","FitFlop",95.00,95.00,3.8,13,"001","2022-03-13 08:11:45"
"Glory Loafer","Women","Shoes","Flats","6458789","Trotters",99.95,99.95,0.0,0,"156","2022-03-13 08:11:45"
"Virginia Pointed Toe Flat","Women","Shoes","Flats","6472225","Cordani",333.95,333.95,0.0,0,"650","2022-03-13 08:11:45"
"Wendy Loafer","Women","Shoes","Flats","6475504","Bueno",110.00,110.00,0.0,0,"001","2022-03-13 08:11:45"
"Alpargata Slip-On","Women","Shoes","Flats","6492750","TOMS",32.96,54.95,0.0,0,"203","2022-03-13 08:11:45"
"Aura III Water Resistant Mary Jane","Women","Shoes","Flats","6520584","Melissa",75.00,75.00,0.0,0,"165","2022-03-13 08:11:45"
"Hill Pointed Toe Flat","Women","Shoes","Flats","6596276","Zodiac",79.00,79.00,0.0,0,"404","2022-03-13 08:11:45"
"Anklet Ballerina Flat","Women","Shoes","Flats","6604694","Jil Sander",750.00,750.00,4.0,1,"001","2022-03-13 08:11:45"
"Dewitt Platform Loafer","Women","Shoes","Flats","6605623","ara",179.95,179.95,0.0,0,"001","2022-03-13 08:11:45"
"MIL-1978 Derby","Women","Shoes","Flats","6622006","CAMPERLAB",380.00,380.00,0.0,0,"001","2022-03-13 08:11:45"
"Right Nina Mid Top Ghillie Flat","Women","Shoes","Flats","6622075","Camper",165.00,165.00,0.0,0,"610","2022-03-13 08:11:45"
"Venta Loafer","Women","Shoes","Flats","6623244","Unity in Diversity",190.00,190.00,0.0,0,"684","2022-03-13 08:11:45"
"Lavender Flat","Women","Shoes","Flats","6623360","Unity in Diversity",135.00,135.00,0.0,0,"410","2022-03-13 08:11:45"
"David Loafer","Women","Shoes","Flats","6630404","Amalfi by Rangoni",275.00,275.00,0.0,0,"610","2022-03-13 08:11:45"
"Demur-Bit Loafer","Women","Shoes","Flats","6637779","Naturalizer",125.00,125.00,0.0,0,"500","2022-03-13 08:11:45"
"Running Late Driving Loafer","Women","Shoes","Flats","6653216","SAS",184.95,184.95,0.0,0,"001","2022-03-13 08:11:45"
"4.ZeroGrand Stitchlite Loafer","Women","Shoes","Flats","6665295","Cole Haan",150.00,150.00,0.0,0,"650","2022-03-13 08:11:45"
"Penny Loafer","Women","Shoes","Flats","6675933","Miu Miu",875.00,875.00,0.0,0,"001","2022-03-13 08:11:45"
"Needlepoint Checkered Hydrangea Flat","Women","Shoes","Flats","6763353","ByPaige",265.00,265.00,0.0,0,"440","2022-03-13 08:11:45"
"Remi Loafer","Women","Shoes","Flats","6798316","Trotters",99.95,99.95,0.0,0,"001","2022-03-13 08:11:45"
"'Adora' Slip-On","Women","Shoes","Flats","2894401","SoftWalk®",109.95,109.95,3.7,21,"BLK","2022-03-13 08:11:45"
"Alegria 'Pesca' Slip-On","Women","Shoes","Flats","3394160","Alegria by PG Lite",109.95,109.95,4.1,9,"006","2022-03-13 08:11:45"
"'Comfi' Mary Jane Flat","Women","Shoes","Flats","3459246","bernie mev.",59.95,59.95,4.3,63,"042","2022-03-13 08:11:45"
"'Arataki' Mary Jane","Women","Shoes","Flats","4180190","Naot",180.00,180.00,4.7,25,"040","2022-03-13 08:11:45"
"'Bella' Flat","Women","Shoes","Flats","4421871","ara",158.95,158.95,4.2,5,"001","2022-03-13 08:11:45"
"Thermoball™ Water Resistant Traction Mule","Women","Shoes","Flats","4632789","The North Face",55.00,55.00,4.8,517,"301","2022-03-13 08:11:45"
"Shanice Flat","Women","Shoes","Flats","5237516","ara",169.95,169.95,4.5,2,"001","2022-03-13 08:11:45"
"Domino Skimmer Flat","Women","Shoes","Flats","5394615","Linea Paolo",90.96,129.95,3.7,3,"687","2022-03-13 08:11:45"
"Arissa Square Toe Ballet Flat","Women","Shoes","Flats","5421998","Schutz",88.00,88.00,4.3,54,"710","2022-03-13 08:11:45"
