"PRODUCT_NAME","DEPARTMENT","CATEGORY","SUBCATEGORY","SKU","BRAND","PRICE_CURRENT","PRICE_RETAIL","REVIEW_RATING","REVIEW_COUNT","COLOR","RunDate"
"Textured Midi Skirt","Women","Clothing","Skirts","6806778","Endless Rose",90.00,90.00,0.0,0,"100","2022-03-13 08:11:45"
"Straight Skirt","Women","Clothing","Skirts","3341612","Ming Wang",150.00,150.00,4.1,10,"001","2022-03-13 08:11:45"
"High/Low Ponte Knit Skirt","Women","Clothing","Skirts","3602273","Chaus",59.00,59.00,0.0,0,"001","2022-03-13 08:11:45"
"Knit Flared Skirt","Women","Clothing","Skirts","4660393","Ming Wang",185.00,185.00,2.5,2,"001","2022-03-13 08:11:45"
"Denim Pencil Skirt","Women","Clothing","Skirts","5512728","JEN7 by 7 For All Mankind",79.00,79.00,4.4,5,"004","2022-03-13 08:11:45"
"The Viper Miniskirt","Women","Clothing","Skirts","5539120","Hudson Jeans",86.00,215.00,0.0,0,"800","2022-03-13 08:11:45"
"Belted Linen Blend Skirt","Women","Clothing","Skirts","5547245","Anne Klein",119.00,119.00,0.0,0,"100","2022-03-13 08:11:45"
"Wonderstretch Skirt","Women","Clothing","Skirts","5633002","NIC+ZOE",118.00,118.00,4.6,19,"004","2022-03-13 08:11:45"
"Sportswear Swoosh Skirt","Women","Clothing","Skirts","5676353","Nike",36.85,55.00,0.0,0,"010","2022-03-13 08:11:45"
"Arabella Sequin Midi Skirt","Women","Clothing","Skirts","5769228","Bardot",119.00,119.00,0.0,0,"040","2022-03-13 08:11:45"
"JEN7 Leopard Print Pencil Skirt","Women","Clothing","Skirts","5802615","JEN7 by 7 For All Mankind",89.00,89.00,4.0,2,"251","2022-03-13 08:11:45"
"Smocked Ruffle Miniskirt","Women","Clothing","Skirts","5818585","BP.",15.97,39.00,0.0,0,"660","2022-03-13 08:11:45"
"Selma Mix Patch Denim Skirt","Women","Clothing","Skirts","5845677","Wash Lab Denim",148.00,148.00,5.0,3,"424","2022-03-13 08:11:45"
"BP. Be Proud by BP. Pride Gender Inclusive Pleated Cotton Twill Skirt","Women","Clothing","Skirts","5849122","BP BE PROUD",17.97,45.00,3.4,10,"001","2022-03-13 08:11:45"
"Dot Pencil Skirt","Women","Clothing","Skirts","5857367","Akris punto",103.48,395.00,0.0,0,"400","2022-03-13 08:11:45"
"Fifth Dimension Faux Wrap Skirt","Women","Clothing","Skirts","5919644","BB Dakota by Steve Madden",79.00,79.00,0.0,0,"110","2022-03-13 08:11:45"
"Metropolis Belted Floral A-Line Skirt","Women","Clothing","Skirts","5960243","Ted Baker London",259.00,259.00,0.0,0,"650","2022-03-13 08:11:45"
"London Palm Tree Tiered Skirt","Women","Clothing","Skirts","5965444","DVF",179.00,358.00,0.0,0,"464","2022-03-13 08:11:45"
"Hermosa Organic Cotton Blend Skirt","Women","Clothing","Skirts","5967262","Apiece Apart",162.25,295.00,0.0,0,"100","2022-03-13 08:11:45"
"Dri-FIT Court Victory Tennis Skirt","Women","Clothing","Skirts","5970501","Nike",40.20,60.00,0.0,0,"010","2022-03-13 08:11:45"
"Pleated Silk Charmeuse Wrap Skirt","Women","Clothing","Skirts","5974635","ATM Anthony Thomas Melillo",198.00,495.00,0.0,0,"401","2022-03-13 08:11:45"
"Floral Tiered Smocked Cotton Skirt","Women","Clothing","Skirts","6124751","byTiMo",106.00,265.00,0.0,0,"200","2022-03-13 08:11:45"
"Front Yoke Denim Midi Skirt","Women","Clothing","Skirts","6125980","Liverpool Los Angeles",89.00,89.00,5.0,3,"410","2022-03-13 08:11:45"
"Geometric Colorblock Skirt","Women","Clothing","Skirts","6141737","Marée Pour Toi",65.40,109.00,5.0,1,"350","2022-03-13 08:11:45"
"Camel Hair Miniskirt","Women","Clothing","Skirts","6147502","Fendi",1590.00,1590.00,0.0,0,"230","2022-03-13 08:11:45"
"Fion Bias Cut Hammered Satin Skirt","Women","Clothing","Skirts","6149742","Milly",125.00,250.00,0.0,0,"930","2022-03-13 08:11:45"
"Trixie Silk Illusion Skirt","Women","Clothing","Skirts","6290073","Veronica Beard",198.00,495.00,5.0,1,"004","2022-03-13 08:11:45"
"Knit Pick Rib Skirt","Women","Clothing","Skirts","6290240","Le Superbe",130.00,325.00,0.0,0,"001","2022-03-13 08:11:45"
"Jiona Bow Print Tiered Ruffle Skirt","Women","Clothing","Skirts","6291869","maje",150.00,375.00,4.0,1,"001","2022-03-13 08:11:45"
"Essence Skirt","Women","Clothing","Skirts","6295885","NYDJ",69.00,69.00,0.0,0,"100","2022-03-13 08:11:45"
"Leo Wool Blend Knit Pencil Skirt","Women","Clothing","Skirts","6402788","Alice + Olivia",149.99,275.00,4.0,1,"060","2022-03-13 08:11:45"
"Floral Print Tiered Chiffon Maxi Skirt","Women","Clothing","Skirts","6418589","Lucky Brand",79.50,79.50,0.0,0,"400","2022-03-13 08:11:45"
"Rowley Bouclé Skirt","Women","Clothing","Skirts","6446869","M.M.LaFleur",190.00,190.00,0.0,0,"900","2022-03-13 08:11:45"
"Mad For Plaid Miniskirt","Women","Clothing","Skirts","6456572","Lulus",28.80,48.00,3.0,5,"250","2022-03-13 08:11:45"
"Brooke Mix Print Smock Cotton Skirt","Women","Clothing","Skirts","6458631","Sea",255.00,255.00,0.0,0,"200","2022-03-13 08:11:45"
"Seamed Midi Skirt","Women","Clothing","Skirts","6476970","1.STATE",71.20,89.00,0.0,0,"244","2022-03-13 08:11:45"
"Two Button Metallic Knit Miniskirt","Women","Clothing","Skirts","6487519","Balmain",1250.00,1250.00,0.0,0,"008","2022-03-13 08:11:45"
"Monogram Jacquard Wool Blend Skirt","Women","Clothing","Skirts","6487552","Balmain",1695.00,1695.00,0.0,0,"400","2022-03-13 08:11:45"
"Talisa Skirt","Women","Clothing","Skirts","6489107","Cinq à Sept",98.00,245.00,0.0,0,"402","2022-03-13 08:11:45"
"Windowpane Plaid Skirt","Women","Clothing","Skirts","6490744","Baum und Pferdgarten",249.00,249.00,0.0,0,"019","2022-03-13 08:11:45"
"Nute Organic Cotton Blend Maxi Skirt","Women","Clothing","Skirts","6501157","MUNTHE",290.00,290.00,0.0,0,"410","2022-03-13 08:11:45"
"Lanee Print Tiered Miniskirt","Women","Clothing","Skirts","6502086","Ted Baker London",225.00,225.00,0.0,0,"001","2022-03-13 08:11:45"
"Carter Faux Leather Pleated Skirt","Women","Clothing","Skirts","6507231","Alice + Olivia",250.00,250.00,0.0,0,"200","2022-03-13 08:11:45"
"Anouk Midi Skirt","Women","Clothing","Skirts","6517957","Charlie Holiday",99.00,99.00,0.0,0,"220","2022-03-13 08:11:45"
"Set the Scene Belted Faux Leather Miniskirt","Women","Clothing","Skirts","6528247","Lost + Wander",88.00,88.00,0.0,0,"230","2022-03-13 08:11:45"
"Hudson Centerfold Ext High Waist Skirt","Women","Clothing","Skirts","6540921","Hudson Jeans",195.00,195.00,5.0,1,"002","2022-03-13 08:11:45"
"Panola Skirt","Women","Clothing","Skirts","6541082","Veronica Beard",398.00,398.00,0.0,0,"960","2022-03-13 08:11:45"
"Corduroy Miniskirt","Women","Clothing","Skirts","6542806","Grey Lab",70.00,70.00,0.0,0,"800","2022-03-13 08:11:45"
"Pleated Faux Leather Skirt","Women","Clothing","Skirts","6544551","Sanctuary",37.95,69.00,0.0,0,"001","2022-03-13 08:11:45"
"Felicity Ruched Asymmetric Skirt","Women","Clothing","Skirts","6549976","RHODE",325.00,325.00,0.0,0,"348","2022-03-13 08:11:45"
"Bluebell Print Cotton Poplin Midi Skirt","Women","Clothing","Skirts","6550035","Dolce&Gabbana",1445.00,1445.00,0.0,0,"450","2022-03-13 08:11:45"
"Chain Print Pleated Skirt","Women","Clothing","Skirts","6556127","Versace",1495.00,1495.00,0.0,0,"001","2022-03-13 08:11:45"
"Medusa Music Miniskirt","Women","Clothing","Skirts","6556192","Versace",775.00,775.00,0.0,0,"440","2022-03-13 08:11:45"
"Tie Front Faux Leather Miniskirt","Women","Clothing","Skirts","6560279","ELOQUII",62.98,89.95,0.0,0,"001","2022-03-13 08:11:45"
"Shifted Wrap Jersey Skirt","Women","Clothing","Skirts","6561621","Balenciaga",1250.00,1250.00,0.0,0,"018","2022-03-13 08:11:45"
"Christa Miniskirt","Women","Clothing","Skirts","6569875","ASTR the Label",70.40,88.00,0.0,0,"200","2022-03-13 08:11:45"
"Sequin Fringe Midi Skirt","Women","Clothing","Skirts","6570868","ASOS DESIGN",69.75,93.00,5.0,1,"040","2022-03-13 08:11:45"
"Fudge Spot Midi Pencil Skirt","Women","Clothing","Skirts","6575656","City Chic",99.00,99.00,0.0,0,"001","2022-03-13 08:11:45"
"Faux Leather Tennis Skirt","Women","Clothing","Skirts","6602857","River Island",72.00,72.00,0.0,0,"001","2022-03-13 08:11:45"
"Topstitch Belted Leather Skirt","Women","Clothing","Skirts","6605043","Vince",1250.00,1250.00,0.0,0,"350","2022-03-13 08:11:45"
"Athena Wool & Silk Midi Skirt","Women","Clothing","Skirts","6639016","Lafayette 148 New York",1198.00,1198.00,0.0,0,"400","2022-03-13 08:11:45"
"Eglantine Skater Skirt","Women","Clothing","Skirts","6658976","sandro",265.00,265.00,0.0,0,"650","2022-03-13 08:11:45"
"Jisal Cotton Blend Skirt","Women","Clothing","Skirts","6666139","maje",265.00,265.00,0.0,0,"101","2022-03-13 08:11:45"
"Tweedle Colorblock Knit Miniskirt","Women","Clothing","Skirts","6694938","YanYan",275.00,275.00,0.0,0,"200","2022-03-13 08:11:45"
"Faux Wrap Crepe Miniskirt","Women","Clothing","Skirts","6715672","Emporio Armani",295.00,295.00,0.0,0,"521","2022-03-13 08:11:45"
"Lunat Button Through Miniskirt","Women","Clothing","Skirts","6759986","Ted Baker London",195.00,195.00,0.0,0,"664","2022-03-13 08:11:45"
"Rizal Check Miniskirt","Women","Clothing","Skirts","6761673","sandro",280.00,280.00,0.0,0,"250","2022-03-13 08:11:45"
"Tiago Tweed Skirt","Women","Clothing","Skirts","6761742","sandro",265.00,265.00,0.0,0,"251","2022-03-13 08:11:45"
"Doku Bead Hem Cotton Knit Skirt","Women","Clothing","Skirts","6762357","Simon Miller",260.00,260.00,0.0,0,"110","2022-03-13 08:11:45"
"Timothee Tiered Cotton Skirt","Women","Clothing","Skirts","6785841","sandro",265.00,265.00,0.0,0,"305","2022-03-13 08:11:45"
"Georgia Silk Skirt","Women","Clothing","Skirts","6791457","Careste",318.00,318.00,0.0,0,"651","2022-03-13 08:11:45"
"Pointelle Cotton Skirt","Women","Clothing","Skirts","6836192","Nicole Miller",165.00,165.00,0.0,0,"103","2022-03-13 08:11:45"
"Sateen Twill Mermaid Skirt","Women","Clothing","Skirts","4571919","Dessy Collection",136.00,136.00,4.0,8,"001","2022-03-13 08:11:45"
"Zoe Vintage Check Asymmetrical Wool Kilt","Women","Clothing","Skirts","5558797","Burberry",1050.00,1050.00,1.0,1,"250","2022-03-13 08:11:45"
"Flared Skirt","Women","Clothing","Skirts","5589015","Ming Wang",180.00,180.00,1.0,1,"001","2022-03-13 08:11:45"
"Side Slit Patchwork Maxi Skirt","Women","Clothing","Skirts","5697478","Karen Kane",39.97,99.00,0.0,0,"800","2022-03-13 08:11:45"
"Leather Skirt","Women","Clothing","Skirts","5764268","Vince",1250.00,1250.00,4.0,3,"250","2022-03-13 08:11:45"
"Elizabeth Asymmetrical Hem Ruffle Skirt","Women","Clothing","Skirts","5869377","Amy Lynn",72.00,72.00,0.0,0,"960","2022-03-13 08:11:45"
"Bill Ruched Miniskirt","Women","Clothing","Skirts","5926929","Norma Kamali",93.00,155.00,0.0,0,"100","2022-03-13 08:11:45"
"Amari Slit Midi Skirt","Women","Clothing","Skirts","5937242","4SI3NNA",68.00,68.00,0.0,0,"900","2022-03-13 08:11:45"
"Plaid Pleated Skirt","Women","Clothing","Skirts","5944453","Dickies",45.00,45.00,0.0,0,"411","2022-03-13 08:11:45"
"Clarisa Bias Cut Satin Skirt","Women","Clothing","Skirts","5960608","L'AGENCE",265.00,265.00,3.0,1,"001","2022-03-13 08:11:45"
"Jilo Tiered Mixed Floral Print Cotton Skirt","Women","Clothing","Skirts","6017439","maje",265.00,265.00,0.0,0,"400","2022-03-13 08:11:45"
"Variegated Rib Stretch Cotton Skirt","Women","Clothing","Skirts","6017652","Rebecca Taylor",71.97,145.00,0.0,0,"200","2022-03-13 08:11:45"
"Mya High Waist Leather Pencil Skirt","Women","Clothing","Skirts","6018009","Khaite",2200.00,2200.00,0.0,0,"001","2022-03-13 08:11:45"
"Elms Colorblock Knit Skirt","Women","Clothing","Skirts","6088575","STAUD",165.00,165.00,0.0,0,"200","2022-03-13 08:11:45"
"A-Line Midi Skirt","Women","Clothing","Skirts","6116080","Baum und Pferdgarten",79.60,199.00,0.0,0,"900","2022-03-13 08:11:45"
"Cove Miniskirt","Women","Clothing","Skirts","6141854","LoveShackFancy",159.00,265.00,0.0,0,"106","2022-03-13 08:11:45"
"Taglio Wrap Skirt","Women","Clothing","Skirts","6149212","Reformation",148.00,148.00,1.0,1,"001","2022-03-13 08:11:45"
"x Cardi B. Rib Midi Skirt","Women","Clothing","Skirts","6266822","Reebok",48.00,60.00,5.0,3,"644","2022-03-13 08:11:45"
"Tiered Cotton Skirt","Women","Clothing","Skirts","6291938","sandro",265.00,265.00,0.0,0,"001","2022-03-13 08:11:45"
"Check Print Tennis Miniskirt","Women","Clothing","Skirts","6406703","River Island",60.00,60.00,0.0,0,"050","2022-03-13 08:11:45"
"Hartford High Waist Rib Midi Skirt","Women","Clothing","Skirts","6415724","AFRM",26.97,68.00,0.0,0,"400","2022-03-13 08:11:45"
"Elana Chain Detail Cotton Blend Tweed Skirt","Women","Clothing","Skirts","6427306","Alice + Olivia",250.00,250.00,0.0,0,"009","2022-03-13 08:11:45"
"Pleat Cotton Miniskirt","Women","Clothing","Skirts","6438554","Endless Rose",70.00,70.00,0.0,0,"609","2022-03-13 08:11:45"
"Stargirl Asymmetric Miniskirt","Women","Clothing","Skirts","6473714","O'Dolly Dearest",55.00,55.00,3.0,1,"680","2022-03-13 08:11:45"
"Lovers & Friends Tiered Ruffle Miniskirt","Women","Clothing","Skirts","6473738","O'Dolly Dearest",35.00,35.00,0.0,0,"450","2022-03-13 08:11:45"
"Bouquet Velvet Midi Skirt","Women","Clothing","Skirts","6483726","CeCe",89.00,89.00,0.0,0,"650","2022-03-13 08:11:45"
"Wrap Skirt","Women","Clothing","Skirts","6507001","Careste",675.00,675.00,0.0,0,"001","2022-03-13 08:11:45"
"Plaid Jacquard A-Line Skirt","Women","Clothing","Skirts","6510334","Karen Kane",89.00,89.00,0.0,0,"010","2022-03-13 08:11:45"
"Cindy Floral Linen & Cotton Skirt","Women","Clothing","Skirts","6517942","Charlie Holiday",109.00,109.00,0.0,0,"800","2022-03-13 08:11:45"
"Violet Rib Midi Skirt","Women","Clothing","Skirts","6517955","Charlie Holiday",94.00,94.00,1.0,1,"031","2022-03-13 08:11:45"
"Patchwork Mesh Skirt","Women","Clothing","Skirts","6519582","BP.",19.97,29.00,4.0,1,"230","2022-03-13 08:11:45"
"Bea Midi Skirt Plus Size)","Women","Clothing","Skirts","6520249","Reformation",128.00,128.00,0.0,0,"300","2022-03-13 08:11:45"
"Rib Maternity Midi Skirt","Women","Clothing","Skirts","6529759","Angel Maternity",69.95,69.95,0.0,0,"020","2022-03-13 08:11:45"
"Rib Knit Skirt","Women","Clothing","Skirts","6531038","The Range",185.00,185.00,0.0,0,"001","2022-03-13 08:11:45"
"Rainbow Macaws Scarf Midi Skirt","Women","Clothing","Skirts","6536656","FARM Rio",195.00,195.00,0.0,0,"460","2022-03-13 08:11:45"
"Andie Floral Silk Skirt","Women","Clothing","Skirts","6539026","Zimmermann",750.00,750.00,0.0,0,"800","2022-03-13 08:11:45"
"Suffrage Holographic A-Line Skirt","Women","Clothing","Skirts","6546742","Batsheva",275.00,275.00,0.0,0,"401","2022-03-13 08:11:45"
"Viven Knit Alpaca Miniskirt","Women","Clothing","Skirts","6546888","Batsheva",350.00,350.00,0.0,0,"620","2022-03-13 08:11:45"
"Wisteria Print Cotton Poplin Circle Skirt","Women","Clothing","Skirts","6550034","Dolce&Gabbana",1175.00,1175.00,0.0,0,"101","2022-03-13 08:11:45"
"Hazel Ruffle Skirt","Women","Clothing","Skirts","6550530","Veronica Beard",228.00,228.00,0.0,0,"004","2022-03-13 08:11:45"
"Fadelina Rib Wool & Cashmere Midi Skirt","Women","Clothing","Skirts","6556361","BOSS",248.00,248.00,0.0,0,"235","2022-03-13 08:11:45"
"Vintage Rose Print Pleated Skirt","Women","Clothing","Skirts","6561548","Balenciaga",2150.00,2150.00,0.0,0,"650","2022-03-13 08:11:45"
"Drawcord A-Line Skirt","Women","Clothing","Skirts","6564817","Moncler",435.00,435.00,0.0,0,"001","2022-03-13 08:11:45"
"Ritmos de Selva Organic Cotton Midi Skirt","Women","Clothing","Skirts","6567095","Johanna Ortiz",950.00,950.00,0.0,0,"250","2022-03-13 08:11:45"
"Cargo Gabardine Miniskirt","Women","Clothing","Skirts","6568718","Moncler",550.00,550.00,0.0,0,"314","2022-03-13 08:11:45"
"Wave Metallic Miniskirt","Women","Clothing","Skirts","6569102","The Attico",610.00,610.00,0.0,0,"041","2022-03-13 08:11:45"
"Crossover Strap Rib Knit Miniskirt","Women","Clothing","Skirts","6582272","Dion Lee",540.00,540.00,1.0,1,"001","2022-03-13 08:11:45"
"Stripe Smock Waist Skirt","Women","Clothing","Skirts","6582687","Rip Curl",44.95,44.95,0.0,0,"400","2022-03-13 08:11:45"
"Pleated Wrap Wool Miniskirt","Women","Clothing","Skirts","6591252","Bottega Veneta",1350.00,1350.00,0.0,0,"001","2022-03-13 08:11:45"
"Wool Blend Tweed Knit Skirt","Women","Clothing","Skirts","6614033","St. John Collection",695.00,695.00,0.0,0,"500","2022-03-13 08:11:45"
"Rhodes Floral Silk Skirt","Women","Clothing","Skirts","6619534","LoveShackFancy",325.00,325.00,0.0,0,"423","2022-03-13 08:11:45"
"Iva Skirt","Women","Clothing","Skirts","6624278","ba&sh",280.00,280.00,0.0,0,"250","2022-03-13 08:11:45"
"x Fondation Vasarely Sunny Pansy Ruched Skirt","Women","Clothing","Skirts","6635009","paco rabanne",470.00,470.00,0.0,0,"500","2022-03-13 08:11:45"
"Blue Wave Fringe Denim Skirt","Women","Clothing","Skirts","6635133","paco rabanne",450.00,450.00,0.0,0,"400","2022-03-13 08:11:45"
"Cupro Japonette Shorts","Women","Clothing","Skirts","6638931","Rick Owens",635.00,635.00,0.0,0,"001","2022-03-13 08:11:45"
"3-Stripes Skirt","Women","Clothing","Skirts","6643181","adidas",26.80,40.00,0.0,0,"001","2022-03-13 08:11:45"
"Tiered Ruffle Cotton Skirt","Women","Clothing","Skirts","6644019","Jason Wu Collection",425.00,425.00,0.0,0,"313","2022-03-13 08:11:45"
"Enya Ribbed Wool Blend Skirt","Women","Clothing","Skirts","6651164","AllSaints",129.00,215.00,3.0,1,"377","2022-03-13 08:11:45"
"Pauline Flounce Hem Cotton Blend Skirt","Women","Clothing","Skirts","6658984","sandro",325.00,325.00,0.0,0,"650","2022-03-13 08:11:45"
"Star Chevron Rib Midi Skirt","Women","Clothing","Skirts","6662111","Wales Bonner",505.00,505.00,0.0,0,"410","2022-03-13 08:11:45"
"Justy Paisley Tiered Ruffle Cotton Skirt","Women","Clothing","Skirts","6666119","maje",345.00,345.00,0.0,0,"800","2022-03-13 08:11:45"
"Pointelle Cotton Miniskirt","Women","Clothing","Skirts","6669914","The Attico",560.00,560.00,0.0,0,"500","2022-03-13 08:11:45"
"Cala Pleated Denim Skirt","Women","Clothing","Skirts","6740425","Marina Rinaldi",455.00,455.00,0.0,0,"411","2022-03-13 08:11:45"
"Milendi Floral Miniskirt","Women","Clothing","Skirts","6744261","Isabel Marant",690.00,690.00,0.0,0,"101","2022-03-13 08:11:45"
"Agnes Textured Rib Knit Pencil Skirt","Women","Clothing","Skirts","6746050","GUESS",79.00,79.00,3.0,1,"300","2022-03-13 08:11:45"
"Soline Ruffle Hem Skirt","Women","Clothing","Skirts","6761668","sandro",235.00,235.00,0.0,0,"251","2022-03-13 08:11:45"
"Chase Bias Cut Skirt","Women","Clothing","Skirts","6790072","Pari Passu",188.00,188.00,0.0,0,"225","2022-03-13 08:11:45"
"Georgia Silk Skirt","Women","Clothing","Skirts","6791468","Careste",318.00,318.00,0.0,0,"401","2022-03-13 08:11:45"
"Belted Midi Skirt","Women","Clothing","Skirts","6792358","Favorite Daughter",228.00,228.00,3.0,2,"312","2022-03-13 08:11:45"
"Avril Momo High-Low Skirt","Women","Clothing","Skirts","6795044","AllSaints",229.00,229.00,0.0,0,"650","2022-03-13 08:11:45"
"Avril Oniyuri High-Low Skirt","Women","Clothing","Skirts","6795048","AllSaints",229.00,229.00,0.0,0,"700","2022-03-13 08:11:45"
"Side Slit Skirt","Women","Clothing","Skirts","6798825","Helmut Lang",325.00,325.00,0.0,0,"001","2022-03-13 08:11:45"
"Faux Patent Leather Midi Skirt","Women","Clothing","Skirts","4978248","Commando",118.00,118.00,3.8,26,"204","2022-03-13 08:11:45"
"Roll Top Maxi Skirt","Women","Clothing","Skirts","5316782","Loveappella",49.00,49.00,0.0,0,"420","2022-03-13 08:11:45"
"Lightweight A/C Skirt","Women","Clothing","Skirts","5382164","Patagonia",79.00,79.00,0.0,0,"200","2022-03-13 08:11:45"
"A-Line Maternity Skirt","Women","Clothing","Skirts","5423822","Maternal America",86.00,86.00,0.0,0,"410","2022-03-13 08:11:45"
"Sportswear Swoosh Skirt","Women","Clothing","Skirts","5676324","Nike",36.85,55.00,3.0,1,"696","2022-03-13 08:11:45"
"Take Me Away Openwork Tassel Linen Skirt","Women","Clothing","Skirts","5685278","Lost + Wander",80.00,80.00,4.0,2,"101","2022-03-13 08:11:45"
"Mimi Floral Midi Skirt","Women","Clothing","Skirts","5782568","Charlie Holiday",89.00,89.00,0.0,0,"232","2022-03-13 08:11:45"
"Willow Floral Miniskirt","Women","Clothing","Skirts","5782584","Charlie Holiday",69.00,69.00,0.0,0,"682","2022-03-13 08:11:45"
"Handkerchief Hem Pleated Skirt","Women","Clothing","Skirts","5831124","Theory",395.00,395.00,0.0,0,"421","2022-03-13 08:11:45"
"Selma Storm Denim Midi Skirt","Women","Clothing","Skirts","5845739","Wash Lab Denim",128.00,128.00,4.0,2,"400","2022-03-13 08:11:45"
"Brea Cutoff Denim Skirt","Women","Clothing","Skirts","5857478","Free People",44.97,78.00,0.0,0,"100","2022-03-13 08:11:45"
"Bansa Side Slit Midi Skirt","Women","Clothing","Skirts","5889852","Samsøe Samsøe",78.00,130.00,0.0,0,"001","2022-03-13 08:11:45"
"Side Slit Skirt","Women","Clothing","Skirts","5893319","1.STATE",32.97,79.00,0.0,0,"004","2022-03-13 08:11:45"
"Natalia Button Front Denim Skirt","Women","Clothing","Skirts","5921676","Faherty",64.97,128.00,4.0,2,"410","2022-03-13 08:11:45"
"Button Detail High Waist Cotton Piqué Skirt","Women","Clothing","Skirts","5949879","Balmain",1195.00,1195.00,0.0,0,"451","2022-03-13 08:11:45"
"Wetherby Rib Merino Wool Blend Sweater Skirt","Women","Clothing","Skirts","5963056","Altuzarra",695.00,695.00,0.0,0,"800","2022-03-13 08:11:45"
"Dri-FIT Performance Golf Skirt","Women","Clothing","Skirts","5969243","Nike",50.25,75.00,0.0,0,"382","2022-03-13 08:11:45"
"The Button Front Skirt","Women","Clothing","Skirts","5972371","Bardot",89.00,89.00,0.0,0,"270","2022-03-13 08:11:45"
"Aaron Eyelet Embroidered Silk Skirt","Women","Clothing","Skirts","5977380","LoveShackFancy",237.00,395.00,0.0,0,"650","2022-03-13 08:11:45"
"Adda Pieced Denim Skirt","Women","Clothing","Skirts","6036972","Absence of Colour",115.00,115.00,2.0,1,"423","2022-03-13 08:11:45"
"Tasha Sequin Pencil Skirt","Women","Clothing","Skirts","6088858","ROTATE",190.00,190.00,0.0,0,"500","2022-03-13 08:11:45"
"Paillettes Wool Crepe Skirt","Women","Clothing","Skirts","6092796","Akris punto",695.00,695.00,0.0,0,"009","2022-03-13 08:11:45"
"Lynne Tie Dye Maxi Skirt","Women","Clothing","Skirts","6128334","Derek Lam 10 Crosby",395.00,395.00,0.0,0,"301","2022-03-13 08:11:45"
"Front Slit Denim Skirt","Women","Clothing","Skirts","6141686","Marée Pour Toi",36.97,89.00,0.0,0,"420","2022-03-13 08:11:45"
"Distressed Denim Miniskirt","Women","Clothing","Skirts","6147795","Acne Studios",240.00,240.00,0.0,0,"400","2022-03-13 08:11:45"
"Port Elizabeth Recycled Leather & Knit Pencil Skirt","Women","Clothing","Skirts","6151255","AS by DF",310.00,310.00,2.0,1,"002","2022-03-13 08:11:45"
"Button Fly Pleated Raw Hem Denim Skirt","Women","Clothing","Skirts","6267789","HIDDEN JEANS",68.00,68.00,0.0,0,"425","2022-03-13 08:11:45"
"Boheme Virgin Wool Knit Skirt","Women","Clothing","Skirts","6406890","Max Mara Leisure",325.00,325.00,0.0,0,"514","2022-03-13 08:11:45"
"Lace Trim Stretch Satin & Wool Skirt","Women","Clothing","Skirts","6420338","Balenciaga",1050.00,1050.00,0.0,0,"001","2022-03-13 08:11:45"
"Paola Wrap Miniskirt","Women","Clothing","Skirts","6429222","Never Fully Dressed",44.40,74.00,0.0,0,"100","2022-03-13 08:11:45"
"Tennis Primeblue Tokyo HEAT RDY Match Skirt","Women","Clothing","Skirts","6435555","adidas",40.20,60.00,4.5,8,"001","2022-03-13 08:11:45"
"Strappy Faux Leather Miniskirt","Women","Clothing","Skirts","6441622","Bardot",79.00,79.00,0.0,0,"001","2022-03-13 08:11:45"
"York Rib Midi Skirt","Women","Clothing","Skirts","6446949","M.M.LaFleur",165.00,165.00,0.0,0,"340","2022-03-13 08:11:45"
"Bridgette Lace Trim Tencel® Lyocell & Silk Midi Skirt","Women","Clothing","Skirts","6474419","AllSaints",215.00,215.00,0.0,0,"344","2022-03-13 08:11:45"
"Boniis Miniskirt","Women","Clothing","Skirts","6479282","Ted Baker London",260.00,260.00,0.0,0,"115","2022-03-13 08:11:45"
"Dazed Satin Skirt","Women","Clothing","Skirts","6498268","City Chic",36.97,89.00,0.0,0,"001","2022-03-13 08:11:45"
"Postcard Silk & Linen Flip Skirt","Women","Clothing","Skirts","6539037","Zimmermann",695.00,695.00,0.0,0,"650","2022-03-13 08:11:45"
"Postcard Patchwork Print Tiered Skirt","Women","Clothing","Skirts","6539053","Zimmermann",850.00,850.00,0.0,0,"650","2022-03-13 08:11:45"
"Satin Bonded Denim Miniskirt","Women","Clothing","Skirts","6542416","Givenchy",920.00,920.00,0.0,0,"001","2022-03-13 08:11:45"
"Floral Print Cotton Ottoman Knit Miniskirt","Women","Clothing","Skirts","6550038","Dolce&Gabbana",1295.00,1295.00,0.0,0,"300","2022-03-13 08:11:45"
"Olympia Asymmetric Midi Skirt","Women","Clothing","Skirts","6550527","Birgitte Herskind",148.00,148.00,0.0,0,"001","2022-03-13 08:11:45"
"Heritage Check Wool Blend Skirt","Women","Clothing","Skirts","6556187","Versace",775.00,775.00,0.0,0,"400","2022-03-13 08:11:45"
"Push-Up Wool A-Line Midi Skirt","Women","Clothing","Skirts","6561575","Balenciaga",1050.00,1050.00,0.0,0,"001","2022-03-13 08:11:45"
"Skyline Sparkle High Waist Miniskirt","Women","Clothing","Skirts","6563135","BB Dakota by Steve Madden",69.00,69.00,0.0,0,"680","2022-03-13 08:11:45"
"Le Palmier Bleu Tropical Print Silk Maxi Skirt","Women","Clothing","Skirts","6567096","Johanna Ortiz",950.00,950.00,0.0,0,"220","2022-03-13 08:11:45"
